,Release ID,Album,Year,Artist Name,Label
2080,28711672,2023,Avenade,Our Raging God Unknown to Us,Not On Label (Avenade Self-Released)
2081,28713193,2023,Titanic (22),Vidrio,Unheard Of Hope
2082,28733539,2023,Asia Menor,Enola Gay,Sello Fisura
2083,28995973,2023,R.M.F.C.,Club Hits,ANTI FADE records
2084,29035585,2023,Peter Gabriel,I/O,Real World Records
2085,29050999,2023,Camel,Air Born (The MCA & Decca Years 1973 - 1984),Universal Music Recordings
2086,29163313,2023,Peter Hammill,In A Foreign Town / Out Of Water 2023,Esoteric Antenna
2087,29218816,2023,Jane Remover,Census Designated,Deadair
2088,29238154,2023,Full Of Hell,When No Birds Sang,Closed Casket Activities
2089,29280400,2023,Panopticon (6),The Rime Of Memory,Bindrune Recordings
2090,29286292,2023,HEALTH (2),Rat Wars,Loma Vista
